"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
83,"retired","married","secondary","no",0,"no","no","cellular",18,"mar",140,10,-1,0,"unknown","no"
58,"retired","married","secondary","no",225,"no","no","cellular",7,"aug",122,6,-1,0,"unknown","no"
59,"retired","married","primary","no",0,"yes","no","unknown",26,"may",104,7,-1,0,"unknown","no"
58,"retired","divorced","primary","no",2538,"yes","no","cellular",31,"jul",307,6,-1,0,"unknown","no"
64,"retired","married","primary","no",43,"no","no","cellular",11,"mar",117,1,91,1,"success","no"
55,"retired","divorced","secondary","no",138,"no","no","cellular",17,"jul",205,1,-1,0,"unknown","no"
51,"retired","married","secondary","no",35,"no","yes","cellular",8,"jul",123,4,-1,0,"unknown","no"
59,"retired","married","unknown","no",1033,"no","no","unknown",11,"jun",1199,1,-1,0,"unknown","yes"
55,"retired","married","primary","no",8894,"no","no","unknown",11,"jun",262,1,-1,0,"unknown","no"
55,"retired","married","primary","no",3334,"no","no","cellular",14,"aug",632,4,-1,0,"unknown","yes"
59,"retired","married","secondary","no",163,"no","no","cellular",24,"jul",464,1,-1,0,"unknown","no"
54,"retired","married","primary","no",0,"yes","no","cellular",11,"jul",159,2,-1,0,"unknown","no"
54,"retired","married","secondary","no",3671,"no","no","unknown",11,"jun",67,3,-1,0,"unknown","no"
59,"retired","married","primary","no",1427,"no","no","unknown",18,"jun",140,2,-1,0,"unknown","no"
54,"retired","divorced","tertiary","no",6102,"yes","yes","unknown",21,"may",86,6,-1,0,"unknown","no"
58,"retired","divorced","unknown","no",5920,"yes","no","cellular",23,"jul",255,1,-1,0,"unknown","no"
52,"retired","divorced","primary","no",353,"no","no","cellular",31,"jul",395,4,-1,0,"unknown","no"
43,"retired","married","secondary","no",520,"yes","no","unknown",20,"may",15,13,-1,0,"unknown","no"
55,"retired","married","secondary","no",466,"no","no","unknown",17,"jun",287,4,-1,0,"unknown","no"
53,"retired","married","secondary","no",665,"yes","no","cellular",22,"apr",371,2,-1,0,"unknown","yes"
56,"retired","married","secondary","no",1044,"no","no","telephone",3,"jul",353,2,-1,0,"unknown","yes"
49,"retired","single","primary","no",25824,"no","no","unknown",17,"jun",94,1,-1,0,"unknown","no"
35,"retired","married","primary","no",285,"yes","no","cellular",29,"jan",136,1,-1,0,"unknown","no"
57,"retired","married","primary","no",808,"no","no","telephone",7,"jul",274,1,-1,0,"unknown","no"
60,"retired","married","secondary","no",4820,"no","no","unknown",5,"jun",419,1,-1,0,"unknown","no"
77,"retired","married","secondary","no",610,"no","no","cellular",13,"aug",766,3,-1,0,"unknown","no"
57,"retired","married","tertiary","no",0,"yes","yes","unknown",28,"may",648,1,-1,0,"unknown","yes"
59,"retired","married","secondary","no",1173,"no","no","unknown",9,"jun",77,2,-1,0,"unknown","no"
54,"retired","divorced","tertiary","no",0,"no","no","unknown",13,"may",618,1,-1,0,"unknown","yes"
48,"retired","married","primary","no",5173,"yes","no","unknown",18,"jun",88,8,-1,0,"unknown","no"
58,"retired","single","secondary","no",1640,"no","yes","cellular",4,"feb",72,6,274,4,"failure","no"
75,"retired","divorced","secondary","no",1341,"no","no","cellular",18,"dec",415,7,-1,0,"unknown","yes"
69,"retired","married","primary","no",579,"no","no","cellular",14,"aug",230,1,-1,0,"unknown","no"
59,"retired","divorced","secondary","no",5845,"no","no","cellular",14,"may",1060,2,-1,0,"unknown","yes"
80,"retired","married","secondary","no",8304,"no","no","telephone",9,"jun",712,1,64,12,"failure","yes"
83,"retired","married","primary","no",425,"no","no","telephone",22,"jun",883,1,140,1,"failure","yes"
65,"retired","divorced","unknown","no",300,"no","no","cellular",2,"aug",245,2,-1,0,"unknown","no"
55,"retired","married","primary","no",4424,"no","no","cellular",5,"aug",67,4,-1,0,"unknown","no"
75,"retired","divorced","primary","no",852,"no","no","cellular",15,"mar",341,1,-1,0,"unknown","no"
79,"retired","married","secondary","no",4738,"no","no","telephone",9,"jul",151,5,-1,0,"unknown","no"
59,"retired","single","secondary","no",351,"yes","no","unknown",27,"may",1063,5,-1,0,"unknown","yes"
64,"retired","married","secondary","no",1574,"no","no","telephone",29,"jul",301,3,-1,0,"unknown","yes"
77,"retired","married","tertiary","no",0,"no","no","cellular",16,"oct",847,1,60,1,"success","yes"
57,"retired","married","primary","no",2927,"no","yes","telephone",30,"jul",78,5,-1,0,"unknown","no"
73,"retired","married","primary","no",1388,"no","no","cellular",20,"jul",146,3,190,3,"success","no"
55,"retired","married","tertiary","no",197,"no","yes","cellular",8,"jul",256,1,-1,0,"unknown","no"
56,"retired","married","secondary","no",-113,"yes","yes","cellular",12,"aug",614,2,-1,0,"unknown","no"
70,"retired","married","secondary","no",2815,"no","no","cellular",26,"apr",125,2,182,1,"failure","no"
60,"retired","married","primary","no",71,"no","no","cellular",10,"jul",121,3,-1,0,"unknown","no"
53,"retired","married","secondary","no",4968,"no","no","cellular",6,"may",109,1,87,2,"failure","no"
51,"retired","divorced","secondary","no",343,"yes","no","unknown",30,"may",78,2,-1,0,"unknown","no"
60,"retired","married","secondary","no",262,"no","no","cellular",18,"aug",393,4,-1,0,"unknown","no"
59,"retired","married","primary","no",-47,"yes","no","cellular",27,"aug",84,4,-1,0,"unknown","no"
58,"retired","married","secondary","no",235,"no","no","cellular",27,"aug",88,4,-1,0,"unknown","no"
55,"retired","married","primary","no",150,"no","no","cellular",8,"jul",124,1,-1,0,"unknown","no"
70,"retired","married","tertiary","no",15834,"no","no","cellular",5,"apr",172,3,186,1,"failure","no"
59,"retired","divorced","primary","no",7179,"no","no","cellular",5,"feb",150,1,-1,0,"unknown","no"
86,"retired","married","secondary","no",1503,"no","no","telephone",18,"mar",165,3,101,1,"other","no"
60,"retired","married","secondary","no",197,"no","no","cellular",7,"oct",1386,1,-1,0,"unknown","no"
54,"retired","married","secondary","no",1139,"yes","no","cellular",14,"may",155,1,177,7,"failure","no"
66,"retired","married","secondary","no",4785,"no","no","cellular",13,"aug",72,3,-1,0,"unknown","no"
71,"retired","married","primary","no",4657,"no","no","cellular",16,"feb",93,5,-1,0,"unknown","yes"
78,"retired","married","tertiary","no",226,"no","no","telephone",6,"nov",136,1,-1,0,"unknown","no"
49,"retired","married","primary","no",-37,"no","no","unknown",4,"jul",191,2,-1,0,"unknown","no"
77,"retired","married","primary","no",680,"no","no","telephone",24,"feb",513,2,89,7,"failure","no"
74,"retired","divorced","secondary","no",4079,"no","no","cellular",19,"oct",343,3,-1,0,"unknown","yes"
73,"retired","married","primary","no",154,"no","no","cellular",15,"oct",103,1,-1,0,"unknown","no"
57,"retired","married","secondary","no",0,"no","yes","unknown",30,"jun",104,2,-1,0,"unknown","no"
80,"retired","married","secondary","no",8304,"no","no","telephone",6,"apr",681,1,118,11,"success","no"
69,"retired","married","tertiary","no",473,"no","no","cellular",7,"jul",112,1,78,1,"failure","no"
57,"retired","married","secondary","yes",32,"yes","no","cellular",15,"may",476,3,-1,0,"unknown","no"
62,"retired","divorced","tertiary","no",0,"no","no","cellular",13,"nov",227,2,-1,0,"unknown","yes"
58,"retired","married","secondary","no",425,"yes","yes","cellular",17,"nov",100,1,-1,0,"unknown","no"
57,"retired","married","secondary","no",523,"no","yes","cellular",2,"feb",49,6,-1,0,"unknown","no"
59,"retired","married","secondary","no",0,"no","no","cellular",18,"jul",247,4,-1,0,"unknown","no"
70,"retired","married","primary","no",3782,"no","no","cellular",16,"mar",618,1,-1,0,"unknown","no"
58,"retired","married","secondary","no",502,"yes","no","cellular",12,"may",197,2,370,3,"failure","no"
59,"retired","married","secondary","no",319,"yes","no","unknown",5,"may",143,3,-1,0,"unknown","no"
58,"retired","married","secondary","no",983,"no","no","cellular",5,"aug",139,1,-1,0,"unknown","no"
58,"retired","single","primary","no",6570,"no","no","cellular",21,"jul",106,3,-1,0,"unknown","no"
24,"retired","single","secondary","no",366,"no","yes","unknown",16,"may",234,2,-1,0,"unknown","no"
60,"retired","married","secondary","no",89,"no","no","cellular",30,"apr",156,2,-1,0,"unknown","no"
73,"retired","married","primary","no",796,"no","no","cellular",23,"oct",427,1,182,2,"failure","yes"
57,"retired","married","primary","no",1623,"yes","yes","cellular",18,"jul",246,1,-1,0,"unknown","no"
55,"retired","married","primary","no",-966,"no","yes","cellular",14,"may",104,1,-1,0,"unknown","no"
58,"retired","married","primary","no",4007,"no","no","cellular",30,"nov",598,4,-1,0,"unknown","no"
59,"retired","married","secondary","no",9976,"yes","no","unknown",29,"may",57,2,-1,0,"unknown","no"
53,"retired","divorced","secondary","yes",-200,"no","yes","unknown",6,"jun",161,1,-1,0,"unknown","no"
67,"retired","married","primary","no",2301,"no","no","cellular",16,"apr",124,1,-1,0,"unknown","no"
67,"retired","married","unknown","no",696,"no","no","telephone",4,"may",77,2,-1,0,"unknown","no"
72,"retired","married","primary","no",796,"no","no","cellular",24,"apr",173,2,-1,0,"unknown","no"
61,"retired","married","secondary","no",2917,"no","no","cellular",6,"oct",215,1,-1,0,"unknown","yes"
58,"retired","married","secondary","no",11,"no","no","cellular",11,"aug",270,1,-1,0,"unknown","no"
58,"retired","married","primary","no",0,"no","no","cellular",4,"aug",506,1,-1,0,"unknown","no"
73,"retired","married","secondary","no",19,"no","no","cellular",5,"nov",509,2,-1,0,"unknown","no"
56,"retired","divorced","secondary","no",212,"no","yes","telephone",17,"jul",27,1,-1,0,"unknown","no"
57,"retired","married","primary","no",1238,"yes","no","cellular",15,"jul",274,1,-1,0,"unknown","no"
60,"retired","married","primary","no",0,"no","no","telephone",30,"jul",130,3,-1,0,"unknown","no"
74,"retired","married","secondary","no",935,"no","no","cellular",26,"jan",100,1,104,1,"other","no"
64,"retired","divorced","tertiary","no",890,"no","no","cellular",3,"jul",531,3,-1,0,"unknown","no"
59,"retired","married","unknown","no",0,"no","no","unknown",8,"may",425,6,-1,0,"unknown","no"
53,"retired","married","secondary","no",6095,"yes","yes","cellular",14,"may",410,5,-1,0,"unknown","no"
63,"retired","married","tertiary","no",133,"yes","no","cellular",13,"feb",104,2,-1,0,"unknown","no"
57,"retired","married","primary","no",75,"no","no","cellular",28,"aug",118,2,-1,0,"unknown","no"
38,"retired","single","unknown","no",62,"no","no","unknown",19,"jun",212,1,-1,0,"unknown","no"
80,"retired","married","secondary","no",462,"no","no","cellular",7,"dec",127,2,-1,0,"unknown","no"
59,"retired","married","primary","no",46,"no","no","cellular",14,"aug",78,2,-1,0,"unknown","no"
42,"retired","single","tertiary","no",308,"no","no","cellular",30,"jan",114,2,-1,0,"unknown","no"
80,"retired","married","primary","no",1548,"no","no","cellular",6,"aug",331,2,-1,0,"unknown","no"
58,"retired","married","secondary","no",413,"no","no","cellular",27,"aug",104,5,-1,0,"unknown","no"
56,"retired","divorced","primary","no",694,"no","no","cellular",29,"jan",144,1,102,1,"other","yes"
46,"retired","married","primary","no",-35,"yes","no","cellular",7,"may",304,3,-1,0,"unknown","no"
71,"retired","married","tertiary","no",14220,"yes","no","cellular",9,"sep",397,1,-1,0,"unknown","yes"
55,"retired","divorced","secondary","no",1580,"no","yes","unknown",19,"jun",1007,1,-1,0,"unknown","yes"
53,"retired","married","secondary","no",1278,"yes","no","telephone",15,"jul",174,3,-1,0,"unknown","no"
73,"retired","married","primary","no",279,"no","no","cellular",28,"jan",399,3,-1,0,"unknown","yes"
63,"retired","married","primary","no",8044,"no","no","cellular",12,"nov",702,1,-1,0,"unknown","no"
55,"retired","married","secondary","no",168,"no","no","cellular",19,"aug",79,2,-1,0,"unknown","no"
67,"retired","married","tertiary","no",701,"no","no","cellular",6,"aug",254,2,-1,0,"unknown","yes"
56,"retired","married","secondary","no",3948,"no","no","cellular",3,"apr",484,1,135,3,"failure","no"
66,"retired","married","primary","no",747,"no","no","telephone",28,"jan",203,3,93,1,"failure","no"
61,"retired","married","secondary","no",313,"no","yes","unknown",3,"jul",42,1,-1,0,"unknown","no"
61,"retired","married","primary","no",1060,"yes","no","unknown",13,"may",118,1,-1,0,"unknown","no"
63,"retired","married","secondary","no",474,"no","no","cellular",25,"jan",423,1,-1,0,"unknown","yes"
76,"retired","divorced","primary","no",86,"no","no","cellular",12,"aug",192,1,-1,0,"unknown","no"
58,"retired","married","secondary","no",764,"no","no","cellular",12,"aug",219,4,-1,0,"unknown","no"
79,"retired","married","primary","no",8556,"no","no","telephone",18,"jan",326,2,272,2,"success","yes"
77,"retired","married","primary","no",680,"no","no","telephone",27,"nov",341,4,94,3,"failure","no"
72,"retired","married","primary","no",763,"no","no","cellular",24,"apr",384,2,-1,0,"unknown","yes"
59,"retired","divorced","secondary","no",1026,"no","no","unknown",5,"nov",669,1,-1,0,"unknown","yes"
55,"retired","married","secondary","no",1467,"no","yes","cellular",29,"jul",277,2,-1,0,"unknown","no"
49,"retired","married","primary","no",1672,"no","no","cellular",17,"jul",128,3,-1,0,"unknown","no"
64,"retired","married","tertiary","no",846,"no","no","cellular",11,"feb",671,1,181,3,"failure","yes"
87,"retired","married","primary","no",230,"no","no","cellular",30,"oct",144,1,-1,0,"unknown","yes"
69,"retired","married","secondary","no",745,"no","no","telephone",9,"sep",595,1,-1,0,"unknown","no"
79,"retired","married","primary","no",429,"no","no","telephone",8,"jul",1006,2,-1,0,"unknown","yes"
59,"retired","divorced","secondary","no",319,"no","no","cellular",24,"jul",129,1,-1,0,"unknown","no"
71,"retired","married","secondary","no",2850,"no","no","cellular",17,"feb",185,1,-1,0,"unknown","yes"
59,"retired","married","secondary","no",5706,"yes","no","cellular",25,"jul",471,2,-1,0,"unknown","no"
58,"retired","married","primary","no",1987,"no","no","telephone",14,"jul",185,4,-1,0,"unknown","no"
76,"retired","married","primary","no",2590,"no","no","telephone",9,"feb",68,12,-1,0,"unknown","no"
