"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
48,"technician","married","tertiary","no",310,"no","no","unknown",6,"may",135,1,-1,0,"unknown","no"
42,"technician","married","secondary","no",2980,"no","no","unknown",20,"jun",101,3,-1,0,"unknown","no"
28,"technician","single","tertiary","no",172,"yes","yes","cellular",2,"feb",194,2,-1,0,"unknown","no"
36,"technician","married","secondary","no",23,"yes","no","cellular",8,"may",152,2,347,1,"failure","no"
42,"technician","married","tertiary","no",782,"no","no","cellular",3,"apr",285,1,-1,0,"unknown","no"
34,"technician","single","tertiary","no",992,"yes","no","cellular",4,"may",301,1,88,2,"success","no"
48,"technician","married","secondary","no",1526,"no","no","cellular",6,"aug",273,2,-1,0,"unknown","no"
35,"technician","single","tertiary","no",2658,"yes","no","cellular",19,"aug",768,2,141,3,"failure","yes"
45,"technician","single","tertiary","no",0,"yes","no","cellular",18,"nov",139,2,-1,0,"unknown","no"
42,"technician","married","secondary","no",2030,"yes","yes","cellular",9,"jul",196,1,-1,0,"unknown","no"
29,"technician","married","secondary","no",1599,"yes","no","cellular",8,"jul",115,1,61,1,"failure","no"
36,"technician","single","secondary","no",9149,"yes","no","cellular",13,"aug",141,3,-1,0,"unknown","no"
38,"technician","married","tertiary","no",432,"yes","no","cellular",15,"may",10,2,373,1,"other","no"
45,"technician","married","secondary","no",1410,"no","no","cellular",11,"aug",71,2,-1,0,"unknown","no"
37,"technician","married","secondary","no",4030,"yes","no","unknown",26,"may",178,5,-1,0,"unknown","no"
33,"technician","married","secondary","no",-204,"no","no","cellular",15,"may",297,3,-1,0,"unknown","no"
33,"technician","married","secondary","no",359,"yes","no","cellular",20,"apr",210,1,242,1,"other","no"
35,"technician","married","tertiary","no",0,"yes","yes","cellular",23,"sep",112,1,62,6,"other","no"
44,"technician","single","secondary","no",33,"yes","no","cellular",13,"may",195,3,351,10,"failure","no"
48,"technician","divorced","secondary","yes",20,"no","no","cellular",27,"aug",145,3,-1,0,"unknown","no"
57,"technician","married","unknown","no",206,"yes","no","unknown",5,"may",216,3,-1,0,"unknown","no"
43,"technician","married","secondary","no",0,"no","yes","cellular",8,"may",9,2,172,5,"failure","no"
42,"technician","divorced","tertiary","no",7190,"yes","no","cellular",29,"jul",375,2,-1,0,"unknown","no"
32,"technician","single","secondary","no",0,"no","no","cellular",26,"aug",181,2,-1,0,"unknown","no"
39,"technician","single","tertiary","no",5803,"no","no","cellular",2,"feb",83,3,-1,0,"unknown","no"
58,"technician","married","tertiary","no",883,"no","no","cellular",18,"aug",543,1,78,2,"failure","no"
33,"technician","married","tertiary","no",-988,"yes","yes","cellular",15,"jul",83,3,-1,0,"unknown","no"
34,"technician","married","secondary","no",4,"yes","no","unknown",15,"may",644,1,-1,0,"unknown","no"
38,"technician","single","tertiary","no",0,"no","no","cellular",28,"aug",247,2,-1,0,"unknown","no"
28,"technician","single","tertiary","no",2269,"yes","no","unknown",9,"may",331,1,-1,0,"unknown","no"
53,"technician","divorced","secondary","no",0,"yes","yes","cellular",15,"jul",135,5,-1,0,"unknown","no"
56,"technician","married","secondary","no",205,"no","yes","cellular",23,"jul",442,2,-1,0,"unknown","no"
33,"technician","married","secondary","no",6699,"no","no","cellular",9,"nov",425,1,462,1,"failure","no"
29,"technician","single","tertiary","no",828,"yes","no","cellular",16,"apr",215,3,321,3,"other","no"
38,"technician","single","secondary","no",0,"yes","no","cellular",7,"apr",196,2,-1,0,"unknown","no"
60,"technician","single","primary","no",11262,"no","no","cellular",26,"aug",323,1,-1,0,"unknown","yes"
51,"technician","married","secondary","no",-379,"yes","no","cellular",5,"aug",261,1,-1,0,"unknown","no"
53,"technician","divorced","primary","no",7290,"yes","no","unknown",30,"may",153,1,-1,0,"unknown","no"
48,"technician","married","secondary","no",302,"yes","no","unknown",26,"may",208,3,-1,0,"unknown","no"
35,"technician","married","secondary","no",0,"no","no","cellular",27,"aug",106,4,-1,0,"unknown","no"
41,"technician","married","secondary","no",288,"yes","no","unknown",15,"may",221,4,-1,0,"unknown","no"
37,"technician","single","tertiary","no",6101,"no","no","cellular",4,"may",60,5,87,1,"success","no"
35,"technician","divorced","tertiary","no",4515,"yes","no","cellular",19,"nov",98,2,-1,0,"unknown","no"
41,"technician","married","tertiary","no",744,"yes","no","unknown",14,"may",125,1,-1,0,"unknown","no"
39,"technician","married","secondary","no",130,"no","no","cellular",8,"jul",202,2,-1,0,"unknown","no"
46,"technician","married","secondary","no",1322,"yes","yes","cellular",19,"nov",514,1,-1,0,"unknown","no"
26,"technician","single","tertiary","no",1216,"yes","no","cellular",16,"apr",472,2,-1,0,"unknown","no"
26,"technician","married","tertiary","no",3825,"yes","no","unknown",13,"may",107,1,-1,0,"unknown","no"
34,"technician","single","tertiary","no",228,"yes","no","cellular",22,"jul",387,4,-1,0,"unknown","no"
42,"technician","single","secondary","no",275,"no","no","cellular",26,"aug",31,8,-1,0,"unknown","no"
31,"technician","married","secondary","no",2363,"yes","no","unknown",13,"may",247,1,-1,0,"unknown","no"
35,"technician","married","secondary","no",4508,"yes","no","cellular",18,"nov",854,1,-1,0,"unknown","yes"
27,"technician","married","secondary","no",1577,"yes","yes","unknown",28,"may",266,2,-1,0,"unknown","no"
40,"technician","single","secondary","no",641,"no","no","cellular",16,"jul",156,6,-1,0,"unknown","no"
40,"technician","married","secondary","no",694,"yes","no","cellular",4,"feb",97,4,196,5,"failure","no"
44,"technician","single","secondary","no",244,"yes","no","cellular",12,"aug",1735,4,-1,0,"unknown","yes"
34,"technician","single","secondary","no",4943,"yes","yes","cellular",19,"nov",117,2,-1,0,"unknown","no"
38,"technician","single","secondary","no",258,"no","yes","unknown",20,"jun",587,2,-1,0,"unknown","no"
52,"technician","married","secondary","no",195,"yes","no","cellular",18,"feb",220,1,63,5,"failure","yes"
34,"technician","married","tertiary","no",691,"yes","yes","unknown",2,"jun",70,1,-1,0,"unknown","no"
46,"technician","divorced","secondary","no",3455,"yes","no","unknown",14,"may",566,2,-1,0,"unknown","no"
40,"technician","married","tertiary","no",0,"no","no","cellular",19,"aug",44,1,-1,0,"unknown","no"
27,"technician","single","unknown","no",59,"no","no","cellular",15,"jul",792,4,-1,0,"unknown","no"
34,"technician","married","secondary","no",-228,"yes","no","cellular",20,"apr",187,3,332,3,"other","no"
43,"technician","single","secondary","no",11269,"no","no","unknown",29,"may",92,1,-1,0,"unknown","no"
47,"technician","divorced","secondary","no",2914,"yes","no","cellular",18,"aug",405,13,-1,0,"unknown","no"
34,"technician","married","secondary","no",1464,"yes","no","unknown",23,"may",350,1,-1,0,"unknown","no"
50,"technician","married","secondary","no",2497,"yes","no","cellular",21,"nov",35,1,176,1,"failure","no"
40,"technician","married","secondary","no",56,"yes","yes","cellular",29,"jan",194,1,247,1,"failure","no"
33,"technician","single","tertiary","no",696,"no","yes","cellular",5,"feb",193,1,176,8,"failure","no"
28,"technician","single","secondary","no",227,"no","no","cellular",30,"apr",278,1,-1,0,"unknown","yes"
52,"technician","married","secondary","no",192,"yes","no","cellular",23,"jul",61,2,-1,0,"unknown","no"
39,"technician","married","secondary","no",1048,"no","yes","cellular",21,"jul",405,1,-1,0,"unknown","no"
31,"technician","married","secondary","no",660,"no","no","cellular",22,"jun",115,1,-1,0,"unknown","no"
43,"technician","divorced","secondary","no",1413,"yes","no","telephone",28,"jul",75,3,-1,0,"unknown","no"
36,"technician","divorced","tertiary","no",119,"no","no","cellular",23,"jul",127,8,-1,0,"unknown","no"
46,"technician","married","tertiary","no",342,"yes","yes","cellular",5,"may",84,1,-1,0,"unknown","no"
39,"technician","married","tertiary","no",1161,"yes","no","cellular",9,"apr",236,1,336,1,"failure","no"
30,"technician","married","tertiary","no",1570,"yes","no","cellular",26,"may",260,1,-1,0,"unknown","no"
35,"technician","married","tertiary","no",7050,"no","no","cellular",11,"aug",222,3,182,4,"success","yes"
30,"technician","single","tertiary","no",6619,"yes","no","cellular",21,"aug",239,8,-1,0,"unknown","no"
36,"technician","married","secondary","no",146,"yes","yes","unknown",15,"may",284,2,-1,0,"unknown","no"
45,"technician","married","secondary","no",88,"no","no","cellular",29,"aug",150,2,-1,0,"unknown","no"
33,"technician","married","tertiary","no",8023,"no","no","cellular",30,"nov",107,1,105,3,"failure","no"
56,"technician","married","tertiary","no",272,"no","no","cellular",26,"aug",103,2,-1,0,"unknown","no"
47,"technician","married","secondary","no",57,"no","no","cellular",5,"may",253,1,342,1,"success","no"
36,"technician","divorced","secondary","no",666,"yes","yes","cellular",3,"apr",190,1,133,1,"other","no"
38,"technician","single","tertiary","no",25,"yes","no","cellular",1,"jun",232,2,-1,0,"unknown","yes"
54,"technician","married","secondary","no",0,"no","no","telephone",16,"nov",986,1,94,8,"failure","no"
56,"technician","married","secondary","no",4063,"no","yes","telephone",28,"jul",31,4,-1,0,"unknown","no"
44,"technician","married","secondary","no",310,"yes","no","cellular",6,"feb",200,1,253,1,"failure","no"
37,"technician","married","secondary","no",64,"yes","no","cellular",12,"may",239,4,278,2,"other","no"
31,"technician","married","secondary","no",251,"no","yes","cellular",29,"aug",156,2,-1,0,"unknown","no"
30,"technician","single","tertiary","no",985,"yes","no","cellular",19,"feb",88,2,-1,0,"unknown","no"
30,"technician","single","tertiary","no",60,"yes","yes","unknown",7,"may",306,5,-1,0,"unknown","no"
55,"technician","single","secondary","no",3339,"yes","no","unknown",2,"jun",63,1,-1,0,"unknown","no"
34,"technician","married","secondary","no",0,"yes","no","cellular",15,"jul",144,1,-1,0,"unknown","no"
40,"technician","single","tertiary","no",445,"yes","no","cellular",24,"jul",631,1,-1,0,"unknown","no"
33,"technician","single","tertiary","no",123,"no","no","cellular",19,"aug",264,1,-1,0,"unknown","no"
28,"technician","single","tertiary","no",102,"no","no","cellular",28,"jan",321,2,-1,0,"unknown","no"
31,"technician","single","tertiary","no",-162,"yes","no","cellular",18,"may",380,1,-1,0,"unknown","no"
26,"technician","single","secondary","no",455,"no","no","cellular",29,"jan",240,1,182,8,"other","no"
57,"technician","married","secondary","no",3071,"yes","yes","cellular",7,"may",63,3,-1,0,"unknown","no"
52,"technician","divorced","secondary","no",204,"no","no","cellular",7,"aug",134,2,-1,0,"unknown","no"
36,"technician","married","secondary","no",480,"no","no","cellular",20,"oct",213,1,-1,0,"unknown","yes"
36,"technician","single","secondary","no",1855,"yes","no","cellular",4,"feb",75,1,273,1,"failure","no"
41,"technician","single","secondary","no",-41,"yes","yes","cellular",3,"apr",154,1,-1,0,"unknown","no"
53,"technician","married","secondary","no",65,"no","no","cellular",25,"aug",41,2,-1,0,"unknown","no"
35,"technician","single","secondary","no",450,"yes","no","cellular",13,"may",63,1,-1,0,"unknown","no"
52,"technician","married","secondary","no",1781,"yes","no","unknown",19,"may",144,2,-1,0,"unknown","no"
28,"technician","single","secondary","no",3,"no","no","telephone",18,"may",40,8,349,6,"failure","no"
30,"technician","single","secondary","no",102,"yes","no","unknown",7,"may",614,2,-1,0,"unknown","no"
43,"technician","married","secondary","no",764,"yes","no","cellular",14,"jul",557,5,-1,0,"unknown","no"
41,"technician","married","secondary","no",2125,"yes","yes","cellular",21,"nov",285,3,116,4,"failure","no"
53,"technician","divorced","unknown","no",629,"yes","no","cellular",8,"may",298,1,-1,0,"unknown","no"
32,"technician","single","secondary","no",271,"yes","no","cellular",13,"may",80,2,268,2,"other","no"
47,"technician","married","secondary","no",-75,"yes","no","cellular",4,"feb",57,1,247,1,"other","no"
41,"technician","married","secondary","no",77,"yes","no","cellular",7,"may",56,1,-1,0,"unknown","no"
39,"technician","married","tertiary","no",794,"no","no","telephone",2,"feb",182,1,-1,0,"unknown","no"
48,"technician","married","secondary","no",454,"yes","no","cellular",10,"jul",114,1,-1,0,"unknown","no"
31,"technician","single","tertiary","no",454,"no","no","cellular",4,"feb",73,3,-1,0,"unknown","no"
28,"technician","single","secondary","yes",-298,"yes","no","unknown",3,"jun",559,7,-1,0,"unknown","no"
42,"technician","married","secondary","no",439,"no","no","cellular",20,"aug",143,2,-1,0,"unknown","no"
43,"technician","married","secondary","no",-932,"yes","no","cellular",16,"apr",567,1,-1,0,"unknown","no"
38,"technician","single","secondary","no",4366,"yes","no","cellular",29,"jul",188,2,-1,0,"unknown","no"
48,"technician","divorced","tertiary","no",113,"no","yes","cellular",22,"jul",38,1,-1,0,"unknown","no"
49,"technician","married","secondary","yes",-1680,"yes","yes","unknown",27,"jun",92,4,-1,0,"unknown","no"
34,"technician","single","tertiary","no",144,"yes","yes","cellular",14,"oct",104,1,85,19,"failure","no"
35,"technician","married","secondary","no",141,"yes","no","cellular",19,"aug",299,2,-1,0,"unknown","no"
56,"technician","married","secondary","no",150,"yes","yes","cellular",11,"may",102,6,349,1,"failure","no"
57,"technician","married","secondary","no",839,"no","yes","unknown",5,"may",225,1,-1,0,"unknown","no"
33,"technician","single","secondary","no",716,"yes","no","cellular",14,"may",234,2,-1,0,"unknown","no"
29,"technician","single","tertiary","no",2485,"no","no","telephone",24,"jul",48,6,-1,0,"unknown","no"
28,"technician","single","tertiary","no",183,"yes","yes","unknown",28,"may",62,2,-1,0,"unknown","no"
31,"technician","single","secondary","no",102,"yes","no","telephone",17,"apr",460,2,345,2,"failure","no"
41,"technician","married","secondary","no",0,"no","yes","cellular",23,"jul",107,1,-1,0,"unknown","no"
60,"technician","married","primary","no",65,"yes","no","unknown",9,"may",1028,2,-1,0,"unknown","yes"
37,"technician","married","tertiary","no",0,"yes","no","cellular",17,"nov",77,1,-1,0,"unknown","no"
31,"technician","single","secondary","yes",25,"no","no","cellular",2,"feb",381,1,-1,0,"unknown","no"
33,"technician","single","secondary","no",5235,"no","no","cellular",7,"aug",67,3,-1,0,"unknown","no"
30,"technician","single","tertiary","no",3,"yes","no","cellular",6,"may",45,2,169,2,"failure","no"
58,"technician","single","secondary","no",409,"no","yes","cellular",14,"jul",643,2,-1,0,"unknown","no"
43,"technician","single","tertiary","no",1017,"yes","no","unknown",19,"may",257,2,-1,0,"unknown","no"
33,"technician","divorced","secondary","no",9,"no","no","cellular",21,"aug",91,2,-1,0,"unknown","no"
38,"technician","single","tertiary","no",221,"no","no","cellular",20,"aug",79,3,-1,0,"unknown","no"
32,"technician","divorced","secondary","no",1097,"yes","no","unknown",12,"may",298,2,-1,0,"unknown","no"
37,"technician","married","secondary","no",1633,"yes","no","unknown",19,"may",229,3,-1,0,"unknown","no"
40,"technician","married","secondary","no",109,"no","no","unknown",20,"jun",402,22,-1,0,"unknown","no"
41,"technician","married","secondary","no",1066,"no","no","cellular",11,"feb",109,3,-1,0,"unknown","yes"
44,"technician","divorced","secondary","no",0,"no","no","cellular",12,"aug",56,2,-1,0,"unknown","no"
35,"technician","single","secondary","no",-51,"no","no","unknown",2,"jul",134,2,-1,0,"unknown","no"
37,"technician","single","tertiary","no",3315,"yes","no","cellular",9,"apr",820,2,-1,0,"unknown","no"
52,"technician","married","secondary","no",196,"yes","yes","cellular",24,"feb",116,1,273,3,"failure","no"
37,"technician","single","secondary","no",5436,"yes","no","cellular",6,"may",7,11,351,1,"failure","no"
37,"technician","divorced","secondary","no",79,"no","no","cellular",21,"jul",191,1,-1,0,"unknown","no"
34,"technician","married","secondary","no",209,"yes","yes","cellular",8,"apr",375,2,-1,0,"unknown","no"
31,"technician","single","tertiary","no",438,"yes","no","cellular",12,"aug",130,2,-1,0,"unknown","no"
45,"technician","single","secondary","no",410,"yes","no","unknown",30,"may",891,4,-1,0,"unknown","yes"
42,"technician","married","secondary","no",994,"yes","no","cellular",11,"aug",149,1,78,5,"failure","yes"
32,"technician","married","secondary","no",266,"yes","no","cellular",19,"aug",168,2,-1,0,"unknown","no"
29,"technician","single","secondary","no",534,"yes","no","cellular",18,"may",382,1,-1,0,"unknown","no"
53,"technician","married","secondary","no",2647,"yes","no","unknown",30,"may",121,1,-1,0,"unknown","no"
50,"technician","married","secondary","no",-568,"yes","yes","unknown",28,"may",860,2,-1,0,"unknown","no"
38,"technician","married","secondary","no",740,"no","no","cellular",7,"aug",259,3,-1,0,"unknown","no"
45,"technician","single","unknown","no",7108,"yes","yes","cellular",18,"nov",53,1,172,3,"failure","no"
28,"technician","divorced","tertiary","no",594,"yes","yes","unknown",18,"jun",54,3,-1,0,"unknown","no"
32,"technician","single","tertiary","no",0,"no","no","cellular",7,"aug",268,2,-1,0,"unknown","no"
47,"technician","married","secondary","no",599,"yes","no","cellular",13,"aug",99,3,-1,0,"unknown","no"
32,"technician","single","tertiary","no",1012,"no","no","cellular",14,"apr",178,1,-1,0,"unknown","no"
36,"technician","married","secondary","no",300,"no","no","unknown",9,"jun",287,1,-1,0,"unknown","no"
46,"technician","married","tertiary","no",217,"yes","no","cellular",14,"may",141,1,346,2,"other","no"
37,"technician","single","secondary","no",0,"no","no","cellular",4,"aug",69,2,-1,0,"unknown","no"
59,"technician","married","secondary","no",1,"no","no","cellular",15,"apr",159,2,378,3,"failure","yes"
37,"technician","married","secondary","no",480,"no","no","cellular",22,"oct",344,2,182,8,"other","yes"
35,"technician","married","secondary","no",2789,"yes","no","cellular",4,"sep",256,2,94,1,"failure","no"
50,"technician","single","secondary","no",3897,"no","no","cellular",26,"oct",298,1,-1,0,"unknown","no"
36,"technician","divorced","secondary","no",487,"no","yes","cellular",11,"aug",268,3,-1,0,"unknown","no"
42,"technician","single","tertiary","no",-411,"yes","no","cellular",12,"may",78,5,292,3,"failure","no"
32,"technician","married","tertiary","no",4089,"no","no","cellular",26,"may",114,7,287,3,"failure","no"
35,"technician","married","tertiary","no",188,"no","no","cellular",26,"aug",286,2,-1,0,"unknown","no"
37,"technician","married","unknown","no",189,"no","no","cellular",1,"oct",238,1,107,2,"success","yes"
43,"technician","divorced","secondary","no",167,"no","no","cellular",4,"aug",211,3,-1,0,"unknown","no"
35,"technician","divorced","secondary","no",56,"no","no","cellular",29,"aug",24,12,-1,0,"unknown","no"
46,"technician","married","secondary","no",-337,"yes","no","unknown",27,"may",112,1,-1,0,"unknown","no"
36,"technician","divorced","secondary","no",5957,"yes","no","cellular",18,"nov",138,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",259,"no","no","cellular",22,"jul",407,4,-1,0,"unknown","no"
32,"technician","single","tertiary","no",5514,"no","no","cellular",22,"apr",319,1,182,1,"success","yes"
34,"technician","single","secondary","no",2729,"yes","no","cellular",6,"apr",945,1,139,1,"success","no"
31,"technician","married","tertiary","no",636,"yes","no","cellular",4,"may",352,4,-1,0,"unknown","yes"
37,"technician","married","secondary","no",430,"no","no","cellular",27,"aug",154,4,-1,0,"unknown","no"
71,"technician","married","tertiary","no",383,"no","no","cellular",27,"oct",327,2,183,3,"success","no"
27,"technician","married","secondary","no",130,"yes","no","cellular",7,"may",265,3,-1,0,"unknown","no"
34,"technician","single","secondary","no",201,"no","no","cellular",22,"jul",257,2,-1,0,"unknown","no"
53,"technician","divorced","secondary","no",320,"no","no","cellular",9,"jul",175,1,-1,0,"unknown","no"
40,"technician","married","secondary","no",1270,"no","no","cellular",17,"apr",342,2,-1,0,"unknown","no"
23,"technician","single","secondary","no",598,"no","no","cellular",30,"apr",166,1,-1,0,"unknown","no"
36,"technician","single","secondary","no",1521,"yes","no","unknown",16,"jun",243,2,-1,0,"unknown","no"
33,"technician","married","secondary","no",0,"yes","yes","cellular",19,"nov",163,2,-1,0,"unknown","no"
49,"technician","married","secondary","no",4667,"yes","no","unknown",19,"may",130,2,-1,0,"unknown","no"
27,"technician","single","secondary","no",158,"no","no","unknown",1,"jul",650,2,-1,0,"unknown","yes"
35,"technician","divorced","secondary","no",0,"no","no","cellular",25,"aug",124,4,-1,0,"unknown","no"
30,"technician","single","tertiary","no",236,"yes","no","unknown",16,"may",197,1,-1,0,"unknown","no"
55,"technician","divorced","secondary","no",61,"yes","yes","cellular",25,"aug",113,3,-1,0,"unknown","no"
49,"technician","married","secondary","no",1091,"no","no","telephone",30,"jul",47,2,-1,0,"unknown","no"
48,"technician","married","tertiary","no",0,"no","no","telephone",26,"aug",176,15,-1,0,"unknown","no"
34,"technician","married","secondary","no",-346,"no","no","cellular",13,"aug",136,4,-1,0,"unknown","no"
31,"technician","single","secondary","no",628,"yes","no","unknown",12,"may",1083,2,-1,0,"unknown","no"
40,"technician","single","tertiary","no",226,"no","no","cellular",15,"jan",176,2,-1,0,"unknown","no"
48,"technician","married","secondary","no",127,"no","yes","cellular",7,"aug",524,5,-1,0,"unknown","no"
47,"technician","married","secondary","no",1233,"yes","no","unknown",11,"sep",91,1,100,2,"other","yes"
44,"technician","married","tertiary","no",1146,"no","no","cellular",4,"jul",178,2,-1,0,"unknown","no"
41,"technician","married","secondary","no",0,"no","no","cellular",11,"mar",101,1,-1,0,"unknown","no"
31,"technician","single","secondary","no",1014,"yes","no","cellular",23,"jul",158,4,-1,0,"unknown","no"
40,"technician","married","secondary","no",169,"yes","no","cellular",18,"aug",43,4,-1,0,"unknown","no"
53,"technician","divorced","secondary","no",751,"yes","no","unknown",16,"may",343,4,-1,0,"unknown","no"
28,"technician","single","secondary","no",126,"no","no","cellular",3,"mar",229,1,-1,0,"unknown","no"
33,"technician","divorced","tertiary","no",-386,"yes","no","unknown",23,"may",530,1,-1,0,"unknown","no"
39,"technician","married","secondary","no",9121,"no","no","unknown",5,"jun",147,1,-1,0,"unknown","no"
26,"technician","single","secondary","no",2610,"yes","yes","unknown",2,"jun",626,1,-1,0,"unknown","no"
38,"technician","married","tertiary","no",3234,"no","no","cellular",18,"nov",578,2,-1,0,"unknown","yes"
34,"technician","single","secondary","no",341,"no","yes","cellular",29,"jan",136,1,262,3,"failure","no"
33,"technician","single","tertiary","no",316,"no","no","cellular",21,"aug",126,3,-1,0,"unknown","no"
35,"technician","married","secondary","no",2,"no","no","telephone",28,"jan",653,3,-1,0,"unknown","no"
49,"technician","divorced","secondary","no",265,"yes","no","unknown",12,"may",274,6,-1,0,"unknown","no"
29,"technician","single","tertiary","no",452,"yes","no","cellular",11,"may",59,1,-1,0,"unknown","no"
39,"technician","single","secondary","no",102,"yes","no","cellular",14,"aug",272,2,-1,0,"unknown","no"
57,"technician","divorced","primary","no",13,"yes","no","cellular",8,"may",323,2,368,2,"failure","no"
32,"technician","single","tertiary","no",4665,"yes","no","unknown",21,"may",860,2,-1,0,"unknown","yes"
55,"technician","married","secondary","no",955,"yes","no","cellular",29,"jan",104,1,-1,0,"unknown","no"
39,"technician","married","tertiary","no",14,"no","no","cellular",28,"jan",114,2,-1,0,"unknown","no"
31,"technician","single","secondary","no",433,"no","no","cellular",11,"aug",1504,2,-1,0,"unknown","no"
36,"technician","married","unknown","no",756,"no","no","cellular",11,"jul",396,3,-1,0,"unknown","no"
38,"technician","single","tertiary","no",0,"yes","no","cellular",1,"jun",71,1,-1,0,"unknown","no"
40,"technician","married","secondary","no",93,"yes","no","unknown",13,"may",134,2,-1,0,"unknown","no"
59,"technician","married","secondary","no",259,"no","no","cellular",15,"jun",415,1,89,1,"success","yes"
38,"technician","single","tertiary","no",744,"yes","no","cellular",14,"may",283,1,288,12,"other","no"
35,"technician","single","tertiary","no",7546,"yes","no","cellular",28,"dec",137,1,122,3,"failure","no"
43,"technician","single","tertiary","no",27733,"yes","no","unknown",3,"jun",164,7,-1,0,"unknown","no"
29,"technician","single","secondary","no",113,"no","no","cellular",12,"feb",328,2,183,4,"success","yes"
40,"technician","married","secondary","no",782,"yes","no","unknown",14,"may",224,2,-1,0,"unknown","no"
41,"technician","married","secondary","no",351,"yes","no","cellular",9,"jul",175,1,-1,0,"unknown","no"
34,"technician","married","tertiary","no",5060,"yes","no","cellular",21,"aug",12,21,-1,0,"unknown","no"
39,"technician","single","tertiary","no",-41,"no","yes","cellular",25,"aug",40,15,-1,0,"unknown","no"
46,"technician","married","secondary","no",57,"no","no","unknown",28,"may",796,1,-1,0,"unknown","yes"
37,"technician","single","secondary","yes",375,"no","no","unknown",9,"jun",223,2,-1,0,"unknown","no"
45,"technician","married","secondary","no",1415,"yes","no","cellular",17,"nov",483,1,116,1,"failure","no"
32,"technician","married","secondary","no",167,"yes","yes","cellular",8,"aug",79,3,-1,0,"unknown","no"
32,"technician","married","secondary","no",286,"no","no","cellular",20,"apr",60,1,343,4,"failure","no"
34,"technician","single","secondary","no",2178,"yes","no","cellular",26,"may",41,1,-1,0,"unknown","no"
57,"technician","divorced","secondary","no",63,"yes","no","unknown",5,"may",242,1,-1,0,"unknown","no"
33,"technician","married","secondary","no",133,"no","no","cellular",4,"may",218,1,-1,0,"unknown","yes"
32,"technician","single","secondary","no",2979,"no","no","cellular",25,"may",156,1,-1,0,"unknown","no"
42,"technician","single","secondary","no",0,"yes","no","unknown",7,"may",275,4,-1,0,"unknown","no"
29,"technician","single","tertiary","no",406,"yes","no","cellular",17,"jul",119,1,-1,0,"unknown","no"
32,"technician","single","secondary","no",29,"no","no","cellular",19,"aug",156,2,-1,0,"unknown","no"
32,"technician","married","secondary","no",84,"no","yes","cellular",29,"jul",403,3,-1,0,"unknown","no"
32,"technician","married","unknown","no",14533,"no","no","cellular",31,"dec",646,3,198,2,"success","no"
58,"technician","married","secondary","no",116,"no","no","unknown",16,"jun",580,3,-1,0,"unknown","no"
