"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
23,"student","single","secondary","no",1021,"no","no","telephone",19,"jun",79,9,-1,0,"unknown","no"
32,"student","single","tertiary","no",0,"no","no","cellular",6,"aug",101,5,3,6,"other","no"
22,"student","single","unknown","no",47,"no","no","cellular",3,"jul",69,3,-1,0,"unknown","no"
28,"student","single","tertiary","no",1562,"no","no","cellular",15,"feb",659,4,-1,0,"unknown","yes"
25,"student","married","tertiary","no",0,"yes","no","cellular",9,"jul",160,1,-1,0,"unknown","no"
25,"student","single","secondary","no",304,"no","no","cellular",26,"may",226,2,-1,0,"unknown","yes"
20,"student","single","secondary","no",1191,"no","no","cellular",12,"feb",274,1,-1,0,"unknown","no"
25,"student","single","unknown","no",10788,"no","no","cellular",23,"dec",102,2,210,2,"other","no"
19,"student","single","unknown","no",0,"no","no","cellular",11,"feb",123,3,-1,0,"unknown","no"
30,"student","single","tertiary","no",34,"yes","no","unknown",6,"may",289,1,-1,0,"unknown","no"
28,"student","single","tertiary","no",0,"no","no","cellular",28,"sep",294,2,105,7,"other","yes"
22,"student","single","primary","no",3472,"no","no","cellular",20,"oct",332,1,183,3,"failure","yes"
27,"student","single","secondary","no",213,"no","no","cellular",27,"mar",378,1,-1,0,"unknown","yes"
29,"student","single","unknown","no",145,"no","no","cellular",14,"aug",105,1,-1,0,"unknown","no"
27,"student","single","secondary","no",1566,"no","no","cellular",30,"jan",164,5,-1,0,"unknown","no"
24,"student","single","secondary","no",508,"yes","no","telephone",18,"may",12,3,374,1,"other","no"
27,"student","single","secondary","no",671,"yes","no","unknown",7,"may",332,2,-1,0,"unknown","no"
24,"student","single","secondary","no",822,"no","no","cellular",27,"oct",184,1,91,2,"failure","yes"
21,"student","single","secondary","no",681,"no","no","unknown",20,"aug",6,1,-1,0,"unknown","no"
30,"student","single","secondary","no",4,"no","no","cellular",4,"feb",443,2,-1,0,"unknown","no"
30,"student","single","secondary","no",0,"yes","no","cellular",19,"nov",661,1,-1,0,"unknown","no"
26,"student","single","secondary","no",203,"no","no","cellular",16,"nov",104,1,196,1,"failure","no"
25,"student","single","tertiary","no",5,"no","no","cellular",29,"sep",138,1,-1,0,"unknown","no"
22,"student","single","secondary","no",2488,"no","no","cellular",8,"nov",449,2,38,10,"other","yes"
38,"student","single","tertiary","no",807,"no","no","cellular",27,"feb",74,2,-1,0,"unknown","no"
42,"student","married","unknown","no",-7,"no","no","telephone",31,"jul",41,6,-1,0,"unknown","no"
30,"student","single","tertiary","no",7513,"no","no","cellular",11,"aug",269,2,-1,0,"unknown","no"
34,"student","married","unknown","no",1387,"no","no","cellular",30,"apr",121,1,-1,0,"unknown","no"
27,"student","single","tertiary","no",3733,"yes","no","cellular",22,"may",198,1,98,6,"success","yes"
21,"student","single","unknown","no",137,"yes","no","unknown",12,"may",198,3,-1,0,"unknown","no"
19,"student","single","secondary","no",302,"no","no","cellular",16,"jul",205,1,-1,0,"unknown","yes"
32,"student","married","secondary","no",1694,"yes","no","cellular",28,"jan",929,1,-1,0,"unknown","no"
27,"student","single","tertiary","no",118,"no","no","cellular",25,"may",112,1,-1,0,"unknown","no"
22,"student","single","tertiary","no",691,"no","no","cellular",19,"aug",338,1,-1,0,"unknown","yes"
25,"student","single","tertiary","no",1433,"yes","no","cellular",15,"may",520,1,-1,0,"unknown","no"
30,"student","single","secondary","no",25,"no","no","telephone",30,"apr",44,1,-1,0,"unknown","no"
24,"student","single","unknown","no",3298,"yes","no","unknown",28,"may",227,1,-1,0,"unknown","no"
19,"student","single","unknown","no",1169,"no","no","cellular",6,"feb",463,18,-1,0,"unknown","no"
28,"student","single","secondary","no",0,"yes","no","unknown",15,"may",133,3,-1,0,"unknown","no"
41,"student","married","secondary","no",1309,"no","no","unknown",20,"jun",28,4,-1,0,"unknown","no"
21,"student","single","secondary","no",6,"no","no","unknown",9,"may",622,1,-1,0,"unknown","no"
31,"student","single","tertiary","no",64,"no","no","cellular",15,"sep",208,1,105,2,"success","no"
28,"student","single","secondary","no",153,"no","no","cellular",23,"jul",1124,2,-1,0,"unknown","yes"
