"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
57,"blue-collar","married","secondary","no",14093,"no","no","cellular",11,"aug",231,5,-1,0,"unknown","no"
36,"blue-collar","divorced","secondary","no",2843,"no","no","cellular",12,"feb",473,1,182,1,"success","no"
36,"blue-collar","married","secondary","no",0,"yes","no","unknown",6,"may",337,1,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",427,"yes","yes","unknown",9,"jun",371,3,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",22,"no","no","cellular",30,"jan",76,2,207,1,"failure","no"
39,"blue-collar","married","primary","no",52,"no","no","cellular",13,"aug",69,1,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",419,"no","no","cellular",18,"aug",113,4,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",-231,"no","yes","cellular",15,"jul",779,2,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",228,"no","no","telephone",5,"feb",176,1,288,3,"failure","no"
41,"blue-collar","married","primary","no",168,"yes","no","cellular",18,"nov",187,3,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",0,"yes","no","unknown",26,"may",24,1,-1,0,"unknown","no"
43,"blue-collar","married","unknown","yes",-715,"yes","no","unknown",30,"may",67,3,-1,0,"unknown","no"
34,"blue-collar","married","tertiary","no",20,"no","no","unknown",4,"oct",10,1,-1,0,"unknown","no"
45,"blue-collar","divorced","secondary","no",1269,"yes","no","cellular",29,"jan",549,2,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",1143,"yes","yes","cellular",10,"jul",412,1,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",0,"yes","yes","telephone",23,"jul",97,6,-1,0,"unknown","no"
27,"blue-collar","single","secondary","no",5563,"yes","no","unknown",30,"may",435,2,-1,0,"unknown","no"
29,"blue-collar","single","tertiary","no",455,"no","no","telephone",21,"apr",403,1,-1,0,"unknown","yes"
25,"blue-collar","single","secondary","no",-350,"yes","no","unknown",23,"jun",95,3,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",975,"yes","no","cellular",13,"may",256,2,351,2,"failure","no"
49,"blue-collar","married","primary","no",305,"yes","yes","telephone",10,"jul",834,10,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",365,"no","no","unknown",26,"may",59,2,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",123,"yes","no","cellular",18,"may",9,1,-1,0,"unknown","no"
45,"blue-collar","single","secondary","no",0,"yes","no","cellular",26,"jul",768,2,91,5,"success","no"
33,"blue-collar","married","secondary","no",3576,"yes","no","cellular",2,"apr",124,1,308,2,"other","no"
50,"blue-collar","married","secondary","no",606,"yes","no","unknown",14,"may",673,2,-1,0,"unknown","no"
55,"blue-collar","divorced","primary","no",410,"no","yes","cellular",11,"jul",221,2,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",222,"no","no","cellular",8,"aug",71,2,-1,0,"unknown","no"
55,"blue-collar","married","secondary","no",989,"yes","yes","unknown",23,"may",246,4,-1,0,"unknown","no"
29,"blue-collar","single","secondary","no",482,"no","yes","cellular",10,"jul",1097,3,-1,0,"unknown","yes"
24,"blue-collar","single","secondary","no",174,"yes","yes","cellular",18,"may",487,1,-1,0,"unknown","yes"
35,"blue-collar","single","tertiary","no",0,"yes","no","cellular",21,"jul",262,4,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",5776,"no","no","cellular",18,"nov",49,3,-1,0,"unknown","no"
51,"blue-collar","divorced","primary","no",37,"yes","no","cellular",13,"may",341,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",1148,"yes","no","cellular",20,"apr",121,1,-1,0,"unknown","no"
37,"blue-collar","single","secondary","no",3561,"yes","no","unknown",2,"jun",98,1,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",4108,"yes","no","cellular",7,"aug",526,2,-1,0,"unknown","yes"
47,"blue-collar","married","secondary","no",480,"yes","no","unknown",28,"may",211,2,-1,0,"unknown","no"
45,"blue-collar","divorced","primary","no",-311,"yes","no","unknown",23,"may",1030,1,-1,0,"unknown","yes"
32,"blue-collar","married","secondary","no",759,"yes","no","cellular",9,"apr",317,5,-1,0,"unknown","yes"
56,"blue-collar","married","secondary","no",345,"yes","no","telephone",22,"jul",605,1,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",1287,"yes","no","cellular",14,"jul",330,2,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",8545,"yes","yes","cellular",6,"may",199,7,167,1,"failure","no"
43,"blue-collar","single","primary","no",2,"yes","no","cellular",30,"jul",783,3,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",1317,"yes","no","unknown",21,"may",395,2,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",182,"no","no","cellular",4,"feb",56,1,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",-67,"no","no","cellular",2,"feb",157,1,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",214,"yes","yes","unknown",9,"jun",168,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",-195,"no","no","unknown",20,"sep",9,1,-1,0,"unknown","no"
36,"blue-collar","single","secondary","no",219,"yes","yes","cellular",11,"may",270,2,347,1,"failure","no"
31,"blue-collar","married","secondary","no",1660,"yes","no","cellular",20,"apr",342,1,-1,0,"unknown","no"
42,"blue-collar","married","primary","no",0,"yes","yes","cellular",7,"may",209,2,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",2039,"yes","no","cellular",18,"nov",283,2,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular",30,"apr",53,1,325,1,"failure","no"
39,"blue-collar","married","primary","no",3705,"yes","no","unknown",16,"jun",77,1,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",8,"yes","no","cellular",15,"jul",155,2,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",61,"no","no","cellular",17,"apr",108,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",1005,"no","no","cellular",12,"may",215,1,-1,0,"unknown","no"
28,"blue-collar","single","primary","no",0,"yes","yes","unknown",3,"jun",380,4,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",43,"yes","no","cellular",14,"may",332,2,358,2,"failure","no"
38,"blue-collar","married","primary","no",168,"yes","yes","telephone",13,"may",212,3,-1,0,"unknown","no"
39,"blue-collar","married","primary","no",7685,"yes","no","cellular",14,"apr",493,3,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",517,"no","yes","cellular",8,"jul",681,1,-1,0,"unknown","yes"
27,"blue-collar","single","secondary","no",148,"no","no","cellular",22,"jul",203,1,-1,0,"unknown","no"
50,"blue-collar","married","secondary","no",887,"no","no","unknown",16,"jun",287,1,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",186,"no","no","cellular",2,"feb",342,1,-1,0,"unknown","no"
53,"blue-collar","married","secondary","no",4380,"no","no","telephone",19,"aug",223,7,-1,0,"unknown","no"
45,"blue-collar","single","primary","no",999,"no","no","cellular",29,"jan",182,2,-1,0,"unknown","no"
29,"blue-collar","single","primary","no",950,"yes","no","unknown",4,"jun",135,3,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",973,"yes","yes","unknown",23,"may",293,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",2366,"yes","no","unknown",20,"may",127,2,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",130,"no","no","cellular",5,"may",156,1,337,3,"failure","no"
24,"blue-collar","married","secondary","no",1222,"yes","no","cellular",20,"apr",369,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",34,"yes","no","cellular",5,"may",321,2,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",117,"yes","no","unknown",9,"may",147,1,-1,0,"unknown","no"
50,"blue-collar","married","secondary","no",283,"yes","no","cellular",7,"aug",226,3,-1,0,"unknown","no"
35,"blue-collar","divorced","secondary","no",3102,"yes","no","cellular",20,"nov",138,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",889,"yes","no","cellular",10,"sep",185,1,99,5,"success","yes"
36,"blue-collar","single","primary","no",1313,"yes","no","unknown",20,"jun",8,10,-1,0,"unknown","no"
57,"blue-collar","married","primary","no",452,"yes","no","unknown",13,"may",139,4,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",149,"yes","no","unknown",9,"may",71,1,-1,0,"unknown","no"
54,"blue-collar","married","secondary","no",1480,"yes","no","unknown",14,"may",108,1,-1,0,"unknown","no"
52,"blue-collar","married","primary","no",779,"yes","no","unknown",16,"may",30,3,-1,0,"unknown","no"
55,"blue-collar","single","primary","no",1187,"yes","no","unknown",2,"jun",193,2,-1,0,"unknown","no"
52,"blue-collar","married","unknown","no",826,"yes","no","unknown",15,"may",468,2,-1,0,"unknown","no"
41,"blue-collar","single","secondary","no",428,"yes","no","cellular",12,"may",92,1,-1,0,"unknown","no"
30,"blue-collar","single","secondary","no",315,"no","no","cellular",23,"jun",1407,1,-1,0,"unknown","yes"
38,"blue-collar","married","secondary","no",121,"yes","yes","cellular",6,"feb",168,1,212,2,"failure","no"
36,"blue-collar","married","primary","no",1925,"yes","no","cellular",20,"apr",904,2,-1,0,"unknown","yes"
47,"blue-collar","married","primary","no",233,"no","no","cellular",8,"aug",293,3,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",15,"no","no","cellular",3,"jun",136,1,-1,0,"unknown","no"
52,"blue-collar","married","primary","no",1054,"no","no","cellular",4,"aug",273,1,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",157,"yes","no","unknown",6,"may",73,1,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",0,"yes","no","cellular",24,"jul",90,6,-1,0,"unknown","no"
54,"blue-collar","married","primary","no",211,"no","no","unknown",19,"jun",200,2,-1,0,"unknown","no"
55,"blue-collar","married","primary","no",2275,"no","no","cellular",25,"aug",139,9,-1,0,"unknown","no"
41,"blue-collar","married","secondary","yes",720,"no","yes","cellular",24,"jul",651,1,-1,0,"unknown","yes"
35,"blue-collar","married","secondary","no",-339,"yes","no","unknown",8,"may",389,2,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",171,"no","no","cellular",4,"feb",19,3,175,2,"other","no"
41,"blue-collar","married","secondary","no",-256,"yes","no","unknown",3,"jun",147,2,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",105,"no","yes","cellular",4,"jul",668,2,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",12519,"yes","no","cellular",17,"apr",146,2,147,4,"success","no"
42,"blue-collar","married","primary","no",0,"yes","no","cellular",17,"jul",71,1,-1,0,"unknown","no"
28,"blue-collar","married","secondary","no",1020,"yes","no","unknown",28,"may",251,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",14,"yes","no","unknown",2,"jun",171,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",-45,"yes","no","unknown",2,"jun",184,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",3704,"yes","no","unknown",6,"jun",447,2,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",-84,"yes","no","cellular",11,"may",426,1,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",289,"yes","no","unknown",21,"may",45,13,-1,0,"unknown","no"
41,"blue-collar","divorced","primary","no",2195,"yes","no","unknown",3,"jun",211,5,-1,0,"unknown","no"
35,"blue-collar","divorced","secondary","no",275,"no","yes","cellular",10,"jul",144,5,-1,0,"unknown","no"
46,"blue-collar","single","secondary","no",324,"yes","no","unknown",30,"may",293,6,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",11084,"no","no","unknown",11,"jun",113,1,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",60,"no","yes","cellular",26,"aug",196,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",-12,"yes","no","unknown",12,"may",212,5,-1,0,"unknown","no"
33,"blue-collar","single","primary","no",599,"yes","no","unknown",21,"may",29,1,-1,0,"unknown","no"
36,"blue-collar","single","secondary","no",340,"no","yes","unknown",16,"jun",559,3,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",705,"no","no","unknown",13,"may",108,2,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",429,"yes","no","unknown",13,"may",244,1,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",67,"no","no","unknown",24,"jun",9,1,-1,0,"unknown","no"
45,"blue-collar","married","secondary","no",115,"no","no","cellular",11,"aug",209,4,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",498,"yes","no","cellular",8,"may",55,2,298,4,"failure","no"
39,"blue-collar","married","secondary","no",1045,"yes","yes","cellular",9,"jul",290,13,-1,0,"unknown","no"
48,"blue-collar","married","primary","no",1092,"no","yes","cellular",18,"nov",79,1,172,8,"failure","no"
60,"blue-collar","married","secondary","no",322,"yes","no","cellular",7,"may",63,1,-1,0,"unknown","no"
43,"blue-collar","divorced","primary","no",49,"yes","no","unknown",9,"may",100,1,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",352,"yes","no","unknown",19,"may",97,9,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",1949,"yes","no","unknown",2,"jun",200,3,-1,0,"unknown","no"
40,"blue-collar","married","primary","no",1136,"yes","no","unknown",21,"may",86,1,-1,0,"unknown","no"
27,"blue-collar","single","primary","no",1128,"yes","no","unknown",30,"jun",88,4,-1,0,"unknown","no"
26,"blue-collar","single","secondary","no",-32,"yes","yes","cellular",31,"jul",14,6,-1,0,"unknown","no"
24,"blue-collar","single","primary","no",111,"yes","yes","unknown",27,"may",42,4,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",0,"yes","no","unknown",15,"may",270,1,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",1134,"yes","no","unknown",23,"may",304,2,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",352,"yes","no","cellular",11,"may",79,3,-1,0,"unknown","no"
59,"blue-collar","married","primary","no",179,"yes","no","unknown",5,"may",55,3,-1,0,"unknown","no"
27,"blue-collar","single","secondary","no",5,"yes","no","unknown",19,"may",205,3,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",3924,"yes","no","cellular",20,"apr",122,2,-1,0,"unknown","no"
37,"blue-collar","divorced","primary","no",511,"yes","no","telephone",11,"may",42,1,-1,0,"unknown","no"
29,"blue-collar","single","secondary","no",908,"yes","no","unknown",20,"jun",1663,1,-1,0,"unknown","yes"
30,"blue-collar","single","secondary","no",445,"yes","no","cellular",16,"apr",218,1,330,2,"failure","no"
48,"blue-collar","married","secondary","no",-202,"yes","yes","cellular",30,"jul",225,4,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",-216,"yes","no","cellular",28,"jul",404,3,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",456,"no","no","cellular",12,"may",121,1,-1,0,"unknown","no"
27,"blue-collar","single","primary","no",1209,"no","no","cellular",29,"jan",283,1,-1,0,"unknown","no"
32,"blue-collar","single","primary","no",882,"no","yes","cellular",29,"jul",80,8,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",1996,"no","no","unknown",5,"jun",761,2,-1,0,"unknown","yes"
41,"blue-collar","married","secondary","no",4900,"yes","no","telephone",31,"jul",121,2,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",5,"no","no","cellular",18,"aug",71,3,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",-461,"no","no","cellular",11,"may",254,2,353,1,"failure","no"
58,"blue-collar","married","primary","no",309,"no","no","cellular",19,"aug",156,2,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",-255,"no","yes","unknown",2,"jul",957,3,-1,0,"unknown","no"
33,"blue-collar","divorced","primary","no",636,"yes","no","cellular",9,"jul",211,11,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",338,"yes","no","unknown",14,"may",87,1,-1,0,"unknown","no"
43,"blue-collar","married","primary","no",757,"yes","no","unknown",9,"may",315,4,-1,0,"unknown","no"
40,"blue-collar","married","primary","no",1206,"no","yes","telephone",16,"jul",201,5,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1407,"yes","no","cellular",6,"may",142,3,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1354,"yes","yes","cellular",17,"nov",222,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",793,"yes","no","cellular",17,"apr",106,1,-1,0,"unknown","no"
51,"blue-collar","divorced","unknown","no",10287,"yes","no","unknown",29,"may",117,1,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",99,"yes","no","cellular",17,"apr",193,2,322,1,"other","no"
40,"blue-collar","married","secondary","no",952,"no","yes","unknown",12,"jun",140,1,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",13,"no","no","unknown",3,"jun",284,1,-1,0,"unknown","no"
25,"blue-collar","married","secondary","no",-76,"yes","no","unknown",12,"may",241,3,-1,0,"unknown","no"
67,"blue-collar","married","secondary","no",16353,"no","no","cellular",27,"oct",223,2,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",-63,"yes","no","unknown",30,"may",198,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",511,"yes","no","unknown",21,"may",304,2,-1,0,"unknown","no"
42,"blue-collar","married","primary","no",-119,"yes","no","cellular",22,"jul",167,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",361,"yes","no","unknown",11,"jun",601,1,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",2904,"no","no","cellular",20,"apr",277,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",86,"yes","no","unknown",19,"may",364,1,-1,0,"unknown","no"
34,"blue-collar","divorced","unknown","no",172,"no","no","cellular",15,"jun",177,1,-1,0,"unknown","yes"
40,"blue-collar","married","secondary","no",1451,"no","no","cellular",1,"jun",314,1,-1,0,"unknown","yes"
48,"blue-collar","single","unknown","no",428,"yes","no","cellular",18,"may",127,1,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",552,"yes","no","cellular",12,"may",463,1,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",3723,"yes","no","unknown",27,"may",47,5,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",6411,"yes","yes","cellular",30,"jan",144,1,266,2,"failure","no"
55,"blue-collar","married","primary","no",3873,"no","no","telephone",21,"apr",222,1,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",2067,"yes","no","cellular",15,"may",493,7,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",215,"no","no","cellular",3,"mar",350,3,-1,0,"unknown","yes"
56,"blue-collar","divorced","primary","no",3021,"no","no","unknown",9,"jun",419,2,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",3412,"yes","no","cellular",15,"may",22,4,-1,0,"unknown","no"
54,"blue-collar","married","secondary","no",1291,"yes","no","unknown",5,"may",266,1,-1,0,"unknown","no"
58,"blue-collar","divorced","secondary","no",543,"no","yes","telephone",17,"jul",264,3,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",604,"no","yes","cellular",28,"may",95,3,-1,0,"unknown","no"
39,"blue-collar","married","primary","no",879,"yes","no","unknown",26,"may",102,2,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",1370,"yes","no","cellular",11,"may",472,2,-1,0,"unknown","no"
24,"blue-collar","married","secondary","no",204,"yes","yes","cellular",17,"apr",229,3,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",841,"yes","no","unknown",19,"may",215,1,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",439,"yes","no","unknown",21,"may",260,5,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",-454,"yes","no","cellular",14,"may",558,1,-1,0,"unknown","yes"
31,"blue-collar","married","secondary","no",1243,"yes","no","unknown",21,"may",32,1,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",2357,"yes","no","unknown",17,"jun",228,2,-1,0,"unknown","no"
55,"blue-collar","divorced","secondary","no",1613,"yes","no","cellular",3,"apr",296,1,270,3,"failure","yes"
41,"blue-collar","married","secondary","no",780,"yes","no","cellular",15,"may",432,3,-1,0,"unknown","no"
27,"blue-collar","married","secondary","no",872,"yes","no","cellular",17,"apr",1130,3,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",0,"no","no","unknown",20,"jun",332,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",-388,"yes","no","unknown",9,"may",412,1,-1,0,"unknown","no"
47,"blue-collar","divorced","secondary","yes",-535,"yes","no","cellular",30,"jul",71,2,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",1165,"yes","no","unknown",21,"may",420,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",1049,"yes","no","cellular",14,"may",224,4,-1,0,"unknown","yes"
38,"blue-collar","married","secondary","no",0,"yes","no","cellular",13,"may",57,5,349,1,"other","no"
43,"blue-collar","married","secondary","no",667,"yes","no","unknown",7,"may",228,3,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",661,"yes","no","cellular",18,"jul",968,1,-1,0,"unknown","yes"
31,"blue-collar","single","primary","no",-502,"yes","no","unknown",29,"may",76,4,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",0,"no","no","cellular",11,"aug",72,5,-1,0,"unknown","no"
55,"blue-collar","married","unknown","no",1665,"no","no","telephone",30,"jul",89,2,-1,0,"unknown","no"
37,"blue-collar","single","primary","no",851,"yes","no","cellular",15,"may",151,1,352,1,"failure","no"
35,"blue-collar","married","secondary","no",137,"no","yes","unknown",4,"oct",5,1,808,12,"failure","no"
34,"blue-collar","single","secondary","no",1239,"yes","no","cellular",18,"jul",90,1,-1,0,"unknown","no"
50,"blue-collar","divorced","primary","no",-10,"no","yes","cellular",10,"jul",369,6,-1,0,"unknown","no"
38,"blue-collar","divorced","secondary","no",2998,"yes","no","unknown",11,"jun",91,1,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",176,"no","no","cellular",24,"jul",78,1,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",3052,"yes","no","unknown",27,"may",32,1,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",-182,"yes","yes","cellular",14,"may",10,10,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",284,"yes","yes","unknown",3,"jun",1030,6,-1,0,"unknown","no"
55,"blue-collar","married","unknown","no",23,"no","no","cellular",13,"aug",123,2,-1,0,"unknown","no"
38,"blue-collar","divorced","secondary","no",157,"no","no","unknown",9,"jun",299,5,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",1897,"yes","yes","cellular",19,"nov",441,1,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",889,"yes","no","unknown",18,"sep",13,1,373,6,"success","no"
42,"blue-collar","married","secondary","no",230,"yes","no","unknown",5,"jun",175,7,-1,0,"unknown","no"
27,"blue-collar","divorced","secondary","no",1,"yes","no","cellular",14,"jul",116,3,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",2569,"no","no","unknown",9,"jun",172,1,-1,0,"unknown","no"
30,"blue-collar","married","secondary","no",6,"yes","no","cellular",28,"jan",241,3,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",706,"yes","no","cellular",7,"apr",329,1,322,1,"failure","no"
72,"blue-collar","married","primary","no",4415,"no","no","telephone",13,"oct",120,1,-1,0,"unknown","no"
39,"blue-collar","married","unknown","no",0,"no","no","cellular",2,"feb",731,1,193,3,"failure","no"
44,"blue-collar","married","primary","no",271,"yes","yes","unknown",9,"may",94,1,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",320,"no","no","telephone",30,"jul",203,2,-1,0,"unknown","no"
51,"blue-collar","married","secondary","no",160,"yes","no","cellular",7,"may",136,1,359,1,"failure","no"
30,"blue-collar","single","secondary","no",75,"yes","no","unknown",16,"may",123,1,-1,0,"unknown","no"
27,"blue-collar","single","primary","no",-79,"yes","no","unknown",30,"may",385,5,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",131,"yes","no","unknown",9,"may",137,2,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",2,"yes","yes","cellular",10,"jul",112,1,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",4229,"yes","yes","cellular",5,"may",205,2,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",298,"yes","no","cellular",13,"may",135,2,370,2,"failure","no"
60,"blue-collar","married","primary","no",493,"no","no","cellular",18,"aug",671,4,-1,0,"unknown","yes"
51,"blue-collar","married","primary","no",5050,"no","yes","unknown",16,"jun",75,7,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",741,"yes","no","cellular",16,"apr",227,1,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",1,"yes","yes","telephone",22,"jul",80,2,-1,0,"unknown","no"
43,"blue-collar","married","primary","no",-98,"yes","yes","cellular",12,"may",112,2,330,3,"other","no"
30,"blue-collar","married","secondary","no",673,"yes","no","unknown",20,"may",610,2,-1,0,"unknown","no"
43,"blue-collar","divorced","primary","no",-97,"yes","yes","cellular",31,"jul",747,4,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",-217,"yes","no","cellular",11,"may",313,1,349,3,"other","no"
54,"blue-collar","married","secondary","no",-932,"yes","no","unknown",7,"may",799,1,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",2581,"no","no","unknown",12,"may",221,2,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",849,"yes","no","unknown",15,"may",72,1,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",-921,"yes","no","unknown",26,"may",115,2,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",79,"yes","no","cellular",14,"may",406,2,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",-55,"no","no","unknown",17,"jun",150,3,-1,0,"unknown","no"
