"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
57,"management","married","tertiary","no",3250,"no","no","cellular",20,"aug",162,3,-1,0,"unknown","no"
28,"management","single","secondary","no",1633,"no","no","cellular",5,"jun",275,1,-1,0,"unknown","yes"
33,"management","married","tertiary","no",4020,"yes","yes","cellular",15,"apr",251,1,-1,0,"unknown","no"
53,"management","married","secondary","no",66,"no","yes","telephone",8,"jul",141,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",1167,"yes","yes","cellular",1,"jun",264,1,-1,0,"unknown","yes"
32,"management","single","tertiary","no",1831,"yes","no","cellular",20,"apr",86,2,-1,0,"unknown","no"
37,"management","divorced","secondary","no",414,"no","no","cellular",29,"jan",293,2,162,4,"failure","no"
57,"management","married","primary","no",1052,"yes","no","unknown",13,"may",227,4,-1,0,"unknown","no"
52,"management","married","tertiary","no",1944,"yes","no","cellular",15,"apr",238,3,323,2,"failure","no"
26,"management","single","tertiary","no",350,"no","no","cellular",8,"jul",367,1,-1,0,"unknown","no"
37,"management","divorced","tertiary","no",168,"yes","no","unknown",5,"jun",227,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",865,"yes","no","cellular",3,"jun",101,1,-1,0,"unknown","no"
51,"management","divorced","tertiary","no",0,"no","no","cellular",13,"aug",60,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",4348,"yes","no","cellular",28,"aug",373,8,-1,0,"unknown","no"
41,"management","married","tertiary","no",3016,"yes","no","cellular",14,"jul",80,3,-1,0,"unknown","no"
49,"management","divorced","tertiary","no",1405,"no","no","unknown",8,"jun",29,1,-1,0,"unknown","no"
30,"management","single","tertiary","no",162,"yes","no","unknown",20,"may",186,4,-1,0,"unknown","no"
58,"management","married","secondary","no",111,"no","no","telephone",24,"mar",58,2,-1,0,"unknown","no"
50,"management","married","tertiary","no",2881,"no","no","cellular",5,"aug",510,2,2,5,"other","no"
40,"management","married","secondary","no",643,"yes","no","cellular",17,"apr",74,2,256,1,"failure","no"
40,"management","married","tertiary","no",-1212,"yes","no","cellular",15,"may",1259,2,333,18,"failure","no"
34,"management","married","tertiary","no",703,"yes","no","cellular",14,"apr",342,1,-1,0,"unknown","yes"
31,"management","married","secondary","no",466,"yes","no","cellular",14,"may",164,1,-1,0,"unknown","no"
50,"management","married","secondary","yes",421,"no","no","cellular",20,"nov",22,5,-1,0,"unknown","no"
31,"management","single","tertiary","no",112,"yes","no","cellular",2,"feb",159,2,271,1,"failure","no"
43,"management","married","tertiary","no",1429,"yes","no","cellular",19,"nov",1015,1,198,2,"other","yes"
35,"management","single","tertiary","no",714,"yes","no","cellular",26,"aug",135,22,-1,0,"unknown","no"
42,"management","single","tertiary","no",0,"no","no","cellular",7,"sep",99,1,-1,0,"unknown","no"
59,"management","single","secondary","no",671,"yes","yes","cellular",29,"jan",219,2,259,5,"failure","no"
33,"management","married","tertiary","no",148,"no","no","unknown",20,"may",717,1,-1,0,"unknown","no"
36,"management","married","secondary","no",-148,"no","no","cellular",18,"nov",144,2,-1,0,"unknown","no"
42,"management","married","secondary","no",-105,"yes","no","cellular",28,"aug",60,2,-1,0,"unknown","no"
46,"management","divorced","tertiary","no",624,"no","no","cellular",17,"sep",336,2,183,2,"success","yes"
48,"management","married","tertiary","no",866,"no","no","cellular",29,"jan",146,2,-1,0,"unknown","no"
43,"management","married","primary","no",8167,"yes","no","unknown",19,"may",114,2,-1,0,"unknown","no"
38,"management","single","tertiary","no",15030,"yes","no","cellular",13,"may",167,1,174,7,"other","no"
30,"management","single","tertiary","no",19358,"no","no","cellular",19,"nov",258,2,-1,0,"unknown","no"
48,"management","married","primary","no",606,"no","no","cellular",5,"mar",77,6,-1,0,"unknown","no"
36,"management","married","tertiary","no",9269,"yes","yes","cellular",19,"nov",107,2,-1,0,"unknown","no"
28,"management","single","tertiary","no",882,"no","yes","cellular",29,"jan",94,1,205,2,"failure","no"
49,"management","single","secondary","no",61,"yes","no","cellular",29,"jan",185,2,246,1,"failure","no"
45,"management","married","tertiary","no",-459,"no","no","cellular",21,"aug",508,6,-1,0,"unknown","no"
40,"management","married","tertiary","no",60,"no","no","unknown",16,"jun",172,6,-1,0,"unknown","no"
41,"management","married","tertiary","no",-29,"no","no","cellular",29,"jan",41,2,266,2,"failure","no"
33,"management","married","secondary","no",4040,"yes","no","cellular",20,"apr",132,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",136,"yes","no","cellular",22,"apr",156,1,-1,0,"unknown","no"
39,"management","divorced","tertiary","no",3575,"no","yes","cellular",18,"aug",74,3,-1,0,"unknown","no"
39,"management","married","secondary","no",1072,"yes","no","unknown",27,"may",1168,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",8312,"no","no","cellular",29,"aug",43,13,-1,0,"unknown","no"
34,"management","married","tertiary","no",0,"yes","no","cellular",7,"aug",262,1,99,2,"success","yes"
36,"management","married","tertiary","no",222,"yes","no","cellular",6,"may",317,1,169,2,"failure","no"
52,"management","married","tertiary","no",3163,"no","no","cellular",25,"aug",56,6,-1,0,"unknown","no"
33,"management","divorced","secondary","no",106,"no","no","cellular",20,"aug",175,3,-1,0,"unknown","no"
55,"management","married","tertiary","no",979,"no","yes","cellular",8,"jul",123,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",84,"no","no","cellular",5,"feb",231,1,-1,0,"unknown","no"
39,"management","single","tertiary","no",816,"yes","no","cellular",27,"aug",37,3,-1,0,"unknown","no"
55,"management","divorced","unknown","no",2,"yes","no","unknown",19,"may",95,1,-1,0,"unknown","no"
53,"management","divorced","primary","no",255,"no","no","cellular",19,"nov",126,1,-1,0,"unknown","no"
33,"management","single","tertiary","no",3143,"no","no","cellular",29,"jun",421,2,-1,0,"unknown","yes"
33,"management","single","tertiary","no",1909,"no","no","cellular",8,"aug",191,2,-1,0,"unknown","no"
43,"management","divorced","tertiary","no",388,"yes","no","unknown",8,"may",2087,2,-1,0,"unknown","yes"
56,"management","divorced","tertiary","no",1016,"yes","no","unknown",9,"jun",184,5,-1,0,"unknown","no"
42,"management","single","tertiary","no",525,"no","no","cellular",13,"aug",127,2,-1,0,"unknown","no"
46,"management","married","tertiary","no",964,"yes","no","cellular",8,"apr",174,1,-1,0,"unknown","no"
58,"management","married","secondary","no",37,"no","no","cellular",18,"aug",84,11,-1,0,"unknown","no"
34,"management","single","tertiary","no",673,"yes","yes","cellular",20,"nov",271,1,184,1,"failure","no"
41,"management","married","tertiary","no",10758,"yes","no","cellular",1,"jun",288,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",5,"yes","no","cellular",18,"nov",219,3,-1,0,"unknown","no"
36,"management","married","tertiary","no",605,"yes","no","unknown",26,"may",204,1,-1,0,"unknown","no"
53,"management","married","tertiary","no",4,"no","no","unknown",20,"jun",19,6,-1,0,"unknown","no"
34,"management","married","tertiary","no",8,"no","no","cellular",25,"aug",169,4,-1,0,"unknown","no"
38,"management","married","tertiary","no",-70,"yes","no","cellular",30,"jan",140,1,2,3,"other","no"
46,"management","single","primary","no",538,"no","no","unknown",17,"jun",118,3,-1,0,"unknown","no"
43,"management","married","tertiary","no",2767,"yes","no","unknown",15,"may",317,7,-1,0,"unknown","no"
41,"management","married","tertiary","no",176,"yes","yes","unknown",5,"may",42,1,-1,0,"unknown","no"
42,"management","single","secondary","no",9720,"no","no","cellular",5,"aug",81,2,-1,0,"unknown","no"
58,"management","married","tertiary","no",299,"no","no","cellular",16,"jul",120,4,-1,0,"unknown","no"
36,"management","single","tertiary","no",3343,"no","no","cellular",18,"nov",307,1,-1,0,"unknown","no"
23,"management","single","tertiary","no",736,"yes","no","cellular",30,"apr",119,1,-1,0,"unknown","no"
32,"management","married","tertiary","no",1390,"no","no","cellular",7,"aug",116,2,-1,0,"unknown","no"
48,"management","married","tertiary","no",1147,"no","no","cellular",5,"aug",389,1,64,2,"success","yes"
44,"management","married","secondary","no",8262,"yes","no","cellular",23,"jul",201,16,-1,0,"unknown","no"
30,"management","single","tertiary","no",726,"yes","no","cellular",16,"apr",39,1,342,3,"failure","no"
39,"management","single","tertiary","no",416,"no","no","cellular",23,"oct",56,4,-1,0,"unknown","no"
30,"management","single","tertiary","no",-218,"yes","no","cellular",27,"aug",13,15,-1,0,"unknown","no"
45,"management","divorced","tertiary","no",2096,"no","no","cellular",21,"nov",127,1,100,2,"failure","no"
59,"management","married","tertiary","no",1831,"no","no","cellular",17,"feb",122,1,92,1,"failure","no"
28,"management","married","tertiary","no",1480,"yes","no","cellular",18,"may",143,1,-1,0,"unknown","no"
48,"management","married","tertiary","no",7289,"yes","no","cellular",2,"feb",316,3,-1,0,"unknown","no"
41,"management","married","tertiary","no",2885,"no","no","cellular",19,"nov",40,1,-1,0,"unknown","no"
43,"management","single","tertiary","no",146,"no","no","cellular",21,"nov",50,1,113,5,"other","no"
28,"management","married","tertiary","no",318,"yes","no","unknown",27,"may",4,4,-1,0,"unknown","no"
28,"management","single","tertiary","no",4937,"yes","no","telephone",13,"may",421,3,-1,0,"unknown","no"
32,"management","single","unknown","no",787,"no","no","cellular",28,"jan",92,1,-1,0,"unknown","no"
36,"management","single","tertiary","no",243,"yes","no","cellular",7,"may",160,2,360,3,"failure","no"
29,"management","married","tertiary","no",877,"no","no","cellular",3,"feb",166,3,-1,0,"unknown","no"
41,"management","divorced","tertiary","no",4567,"yes","yes","cellular",16,"jul",106,1,-1,0,"unknown","no"
36,"management","single","tertiary","no",3875,"yes","no","unknown",27,"may",21,5,-1,0,"unknown","no"
60,"management","divorced","tertiary","no",366,"no","no","cellular",3,"jun",593,1,-1,0,"unknown","yes"
48,"management","married","tertiary","no",998,"yes","no","cellular",29,"jan",121,3,-1,0,"unknown","no"
39,"management","married","tertiary","no",246,"no","no","cellular",11,"aug",86,2,-1,0,"unknown","no"
27,"management","single","tertiary","no",446,"no","no","cellular",23,"jun",205,3,-1,0,"unknown","no"
41,"management","divorced","tertiary","no",369,"yes","no","telephone",22,"aug",9,3,-1,0,"unknown","no"
38,"management","single","tertiary","no",1373,"no","no","cellular",22,"oct",119,4,-1,0,"unknown","no"
31,"management","single","tertiary","no",62,"yes","no","cellular",18,"may",175,1,293,5,"failure","no"
33,"management","married","tertiary","no",273,"yes","no","unknown",16,"may",803,1,-1,0,"unknown","yes"
58,"management","married","tertiary","no",2729,"no","no","unknown",18,"jun",188,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",317,"yes","no","unknown",23,"may",162,3,-1,0,"unknown","no"
50,"management","married","tertiary","no",-470,"yes","no","cellular",8,"may",506,2,170,3,"failure","no"
37,"management","married","tertiary","no",5106,"no","no","cellular",30,"apr",244,1,-1,0,"unknown","yes"
38,"management","married","tertiary","no",126,"yes","no","unknown",21,"may",164,2,-1,0,"unknown","no"
36,"management","married","secondary","no",1825,"yes","no","cellular",14,"may",24,1,346,1,"failure","no"
64,"management","married","tertiary","no",679,"no","no","telephone",22,"apr",135,3,-1,0,"unknown","no"
35,"management","single","tertiary","no",2988,"yes","no","cellular",25,"may",179,1,-1,0,"unknown","no"
61,"management","married","tertiary","no",6016,"no","no","cellular",2,"feb",670,3,-1,0,"unknown","yes"
28,"management","married","tertiary","no",3694,"no","yes","cellular",8,"jul",70,2,-1,0,"unknown","no"
36,"management","single","tertiary","no",490,"no","no","cellular",28,"aug",207,8,98,1,"failure","yes"
29,"management","single","tertiary","no",15459,"no","no","cellular",26,"may",245,3,97,7,"success","no"
49,"management","divorced","tertiary","no",2370,"yes","yes","unknown",17,"nov",56,1,103,2,"other","no"
35,"management","married","tertiary","no",8,"yes","no","unknown",23,"may",55,4,-1,0,"unknown","no"
47,"management","married","tertiary","no",109,"yes","no","cellular",22,"jul",268,1,-1,0,"unknown","no"
52,"management","married","tertiary","no",-11,"yes","no","cellular",11,"may",94,4,-1,0,"unknown","no"
33,"management","divorced","secondary","no",1897,"yes","yes","unknown",2,"jun",197,1,-1,0,"unknown","no"
41,"management","divorced","tertiary","no",5037,"no","no","cellular",23,"apr",252,9,185,5,"other","yes"
32,"management","married","tertiary","no",913,"yes","no","cellular",23,"jun",883,1,674,4,"failure","no"
32,"management","single","tertiary","no",1218,"yes","no","telephone",28,"jan",70,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",2603,"yes","no","cellular",11,"feb",280,4,-1,0,"unknown","yes"
46,"management","divorced","tertiary","no",743,"no","no","unknown",5,"jun",36,2,-1,0,"unknown","no"
24,"management","single","tertiary","no",172,"no","no","cellular",3,"jul",67,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",41,"no","no","cellular",21,"aug",686,5,-1,0,"unknown","yes"
30,"management","single","tertiary","no",329,"yes","no","unknown",6,"jun",122,16,-1,0,"unknown","no"
